Participant_ID,Timestamp,Trial,Adj_Sway_X,Adj_Sway_Z,Tilt_X,Tilt_Z,Stability_Score,Sway_Radius,Sway_Jerk,Stroop_Event,Stroop_RT
050,58.868,1,0.0001,0.0019,0.17,0.35,96,0.0019,323.6232,None,0.000
050,58.896,1,0.0005,0.0019,0.17,0.32,96,0.0019,327.9863,None,0.000
050,58.924,1,0.0009,0.0019,0.17,0.30,97,0.0021,363.9792,None,0.000
050,58.952,1,0.0014,0.0018,0.17,0.27,97,0.0023,159.5447,None,0.000
050,58.980,1,0.0018,0.0018,0.17,0.24,97,0.0026,123.0445,None,0.000
050,59.007,1,0.0023,0.0018,0.17,0.21,97,0.0030,24.7923,None,0.000
050,59.035,1,0.0028,0.0018,0.18,0.18,97,0.0034,392.3690,None,0.000
050,59.063,1,0.0034,0.0018,0.18,0.14,98,0.0039,87.4522,None,0.000
050,59.091,1,0.0038,0.0018,0.18,0.11,98,0.0042,81.7553,None,0.000
050,59.119,1,0.0041,0.0018,0.18,0.08,98,0.0045,198.1834,None,0.000
050,59.147,1,0.0046,0.0017,0.18,0.04,98,0.0049,169.8050,None,0.000
050,59.175,1,0.0049,0.0017,0.18,0.01,98,0.0052,268.4270,None,0.000
050,59.203,1,0.0053,0.0017,0.18,359.97,98,0.0055,217.3558,None,0.000
050,59.230,1,0.0053,0.0017,0.18,359.94,98,0.0056,106.9008,None,0.000
050,59.258,1,0.0054,0.0016,0.18,359.90,98,0.0056,440.1585,None,0.000
050,59.286,1,0.0052,0.0016,0.18,359.87,98,0.0054,511.4843,None,0.000
050,59.314,1,0.0049,0.0016,0.18,359.85,98,0.0051,642.6448,None,0.000
050,59.342,1,0.0045,0.0016,0.18,359.83,98,0.0048,779.7558,None,0.000
050,59.369,1,0.0043,0.0016,0.18,359.81,97,0.0046,403.2467,None,0.000
050,59.397,1,0.0040,0.0016,0.18,359.79,97,0.0043,258.8258,None,0.000
050,59.425,1,0.0040,0.0016,0.17,359.78,97,0.0043,275.6635,None,0.000
050,59.453,1,0.0041,0.0016,0.17,359.77,97,0.0044,709.2955,None,0.000
050,59.481,1,0.0044,0.0016,0.17,359.75,97,0.0047,441.5632,None,0.000
050,59.509,1,0.0047,0.0016,0.17,359.74,97,0.0050,28.6011,None,0.000
050,59.536,1,0.0051,0.0016,0.17,359.72,97,0.0054,585.7306,None,0.000
050,59.564,1,0.0055,0.0016,0.17,359.70,97,0.0057,514.7694,None,0.000
050,59.592,1,0.0059,0.0016,0.17,359.68,96,0.0061,254.3696,None,0.000
050,59.620,1,0.0065,0.0015,0.17,359.66,96,0.0067,263.1319,None,0.000
050,59.648,1,0.0071,0.0015,0.17,359.63,96,0.0073,357.6469,None,0.000
050,59.676,1,0.0076,0.0015,0.17,359.61,96,0.0078,275.7875,None,0.000
050,59.704,1,0.0080,0.0015,0.17,359.58,95,0.0081,37.1627,None,0.000
050,59.731,1,0.0084,0.0014,0.17,359.55,95,0.0085,141.6636,Displayed,0.000
050,59.759,1,0.0087,0.0014,0.17,359.52,95,0.0088,150.8450,Displayed,0.000
050,59.787,1,0.0089,0.0014,0.17,359.49,95,0.0090,186.1744,Displayed,0.000
050,59.815,1,0.0093,0.0014,0.17,359.46,94,0.0094,275.3681,Displayed,0.000
050,59.843,1,0.0096,0.0014,0.16,359.43,94,0.0097,81.2166,Displayed,0.000
050,59.871,1,0.0101,0.0014,0.16,359.40,94,0.0102,46.6073,Displayed,0.000
050,59.898,1,0.0105,0.0014,0.16,359.37,93,0.0106,116.0415,Displayed,0.000
050,59.926,1,0.0108,0.0014,0.16,359.34,93,0.0109,9.8369,Displayed,0.000
050,59.954,1,0.0111,0.0014,0.16,359.31,93,0.0112,98.3451,Displayed,0.000
050,59.982,1,0.0114,0.0014,0.16,359.27,93,0.0115,128.9859,Displayed,0.000
050,60.010,1,0.0116,0.0014,0.16,359.24,92,0.0117,278.7202,Displayed,0.000
050,60.038,1,0.0119,0.0014,0.16,359.21,92,0.0120,330.2108,Displayed,0.000
050,60.066,1,0.0120,0.0014,0.16,359.18,92,0.0121,268.5321,Displayed,0.000
050,60.094,1,0.0120,0.0014,0.16,359.15,91,0.0121,217.9338,Displayed,0.000
050,60.121,1,0.0119,0.0014,0.16,359.13,91,0.0120,111.2271,Displayed,0.000
050,60.149,1,0.0117,0.0014,0.16,359.10,91,0.0118,400.5978,Displayed,0.000
050,60.177,1,0.0114,0.0014,0.15,359.08,91,0.0114,588.6674,Displayed,0.000
050,60.205,1,0.0110,0.0014,0.15,359.07,91,0.0111,282.6944,Displayed,0.000
050,60.233,1,0.0106,0.0014,0.15,359.06,90,0.0107,98.5870,Displayed,0.000
050,60.260,1,0.0102,0.0013,0.15,359.05,90,0.0103,109.2398,Displayed,0.000
050,60.288,1,0.0098,0.0013,0.15,359.04,90,0.0099,101.7643,Displayed,0.000
050,60.316,1,0.0095,0.0013,0.15,359.04,90,0.0096,193.4523,Displayed,0.000
050,60.344,1,0.0094,0.0013,0.15,359.04,90,0.0095,434.9954,Displayed,0.000
050,60.372,1,0.0095,0.0013,0.15,359.03,90,0.0096,8.8282,Displayed,0.000
050,60.400,1,0.0096,0.0013,0.15,359.03,90,0.0097,42.8993,Correct,0.668
050,60.427,1,0.0099,0.0013,0.15,359.03,90,0.0100,31.0165,None,0.000
050,60.462,1,0.0104,0.0013,0.15,359.02,90,0.0105,168.1365,None,0.000
050,60.492,1,0.0112,0.0014,0.15,359.01,90,0.0113,142.6671,None,0.000
050,60.525,1,0.0130,0.0015,0.15,358.98,90,0.0131,92.4793,None,0.000
050,60.553,1,0.0138,0.0016,0.15,358.96,89,0.0138,849.8427,None,0.000
050,60.580,1,0.0141,0.0016,0.15,358.93,89,0.0142,74.8743,None,0.000
050,60.608,1,0.0139,0.0016,0.15,358.90,89,0.0140,535.4816,None,0.000
050,60.636,1,0.0136,0.0017,0.15,358.88,89,0.0138,608.2791,None,0.000
050,60.664,1,0.0133,0.0018,0.15,358.86,89,0.0134,985.2977,None,0.000
050,60.692,1,0.0127,0.0018,0.16,358.85,88,0.0128,1491.6410,None,0.000
050,60.720,1,0.0118,0.0019,0.16,358.84,88,0.0119,1601.0000,None,0.000
050,60.748,1,0.0108,0.0019,0.16,358.84,88,0.0110,52.6430,None,0.000
050,60.775,1,0.0098,0.0019,0.16,358.85,88,0.0100,631.9893,None,0.000
050,60.803,1,0.0085,0.0019,0.16,358.86,89,0.0087,359.0608,None,0.000
050,60.831,1,0.0072,0.0019,0.17,358.89,89,0.0074,454.6399,None,0.000
050,60.859,1,0.0057,0.0019,0.17,358.92,89,0.0060,631.6961,None,0.000
050,60.887,1,0.0043,0.0019,0.17,358.96,89,0.0047,147.6608,None,0.000
050,60.915,1,0.0029,0.0019,0.17,359.00,90,0.0035,349.7642,None,0.000
050,60.943,1,0.0017,0.0020,0.17,359.05,90,0.0026,792.1123,None,0.000
050,60.970,1,0.0007,0.0020,0.18,359.11,91,0.0021,308.4410,None,0.000
050,60.998,1,0.0002,0.0020,0.18,359.16,91,0.0020,117.6671,None,0.000
050,61.026,1,-0.0004,0.0019,0.18,359.22,92,0.0020,294.8424,None,0.000
050,61.054,1,-0.0006,0.0019,0.18,359.27,93,0.0020,300.2375,None,0.000
050,61.082,1,-0.0005,0.0019,0.18,359.32,93,0.0019,12.5592,None,0.000
050,61.115,1,0.0002,0.0019,0.18,359.38,94,0.0019,72.5411,None,0.000
050,61.138,1,0.0006,0.0018,0.18,359.41,94,0.0019,1003.6780,None,0.000
050,61.165,1,0.0011,0.0018,0.18,359.44,94,0.0021,854.9165,None,0.000
050,61.192,1,0.0016,0.0018,0.18,359.46,94,0.0024,248.0852,None,0.000
050,61.220,1,0.0022,0.0018,0.18,359.48,95,0.0028,470.8910,None,0.000
050,61.248,1,0.0026,0.0018,0.18,359.50,95,0.0032,170.0638,None,0.000
050,61.277,1,0.0032,0.0018,0.19,359.51,95,0.0036,825.3267,None,0.000
050,61.304,1,0.0035,0.0019,0.19,359.52,95,0.0040,1485.8460,None,0.000
050,61.332,1,0.0036,0.0019,0.19,359.53,95,0.0040,830.7564,None,0.000
050,61.360,1,0.0036,0.0019,0.19,359.53,95,0.0041,209.0455,None,0.000
050,61.387,1,0.0035,0.0019,0.19,359.54,95,0.0040,914.3617,None,0.000
050,61.416,1,0.0035,0.0020,0.19,359.55,95,0.0040,816.4720,None,0.000
050,61.443,1,0.0034,0.0021,0.19,359.55,95,0.0040,148.3368,None,0.000
050,61.471,1,0.0034,0.0021,0.19,359.56,95,0.0040,54.4844,None,0.000
050,61.499,1,0.0033,0.0021,0.19,359.56,95,0.0039,321.3245,None,0.000
050,61.527,1,0.0030,0.0022,0.20,359.57,95,0.0037,409.1484,None,0.000
050,61.554,1,0.0027,0.0022,0.20,359.58,95,0.0035,700.6054,None,0.000
050,61.582,1,0.0023,0.0023,0.20,359.59,95,0.0032,602.4921,None,0.000
050,61.610,1,0.0020,0.0023,0.20,359.60,96,0.0031,43.8725,None,0.000
050,61.638,1,0.0017,0.0024,0.20,359.62,96,0.0029,939.3461,None,0.000
050,61.666,1,0.0013,0.0024,0.21,359.63,96,0.0027,683.6687,None,0.000
050,61.694,1,0.0010,0.0024,0.21,359.65,96,0.0026,562.8869,None,0.000
050,61.728,1,0.0010,0.0025,0.21,359.67,96,0.0027,884.0640,None,0.000
050,61.752,1,0.0007,0.0025,0.22,359.68,96,0.0026,302.6673,None,0.000
050,61.777,1,0.0007,0.0026,0.22,359.70,96,0.0027,1097.4530,None,0.000
050,61.805,1,0.0010,0.0028,0.22,359.71,96,0.0029,527.9745,None,0.000
050,61.833,1,0.0006,0.0028,0.23,359.72,96,0.0029,472.1128,None,0.000
050,61.861,1,0.0004,0.0029,0.23,359.74,97,0.0029,1149.5020,None,0.000
050,61.889,1,0.0002,0.0029,0.23,359.75,97,0.0029,892.5954,None,0.000
050,61.917,1,0.0009,0.0030,0.24,359.76,97,0.0031,3519.5270,None,0.000
050,61.944,1,0.0017,0.0030,0.24,359.77,97,0.0035,3812.7030,None,0.000
050,61.972,1,0.0023,0.0031,0.25,359.77,97,0.0039,155.2326,None,0.000
050,62.007,1,0.0032,0.0032,0.25,359.76,97,0.0045,2380.3200,None,0.000
050,62.028,1,0.0039,0.0033,0.26,359.75,96,0.0051,2033.8910,None,0.000
050,62.056,1,0.0042,0.0033,0.26,359.74,96,0.0054,90.6393,None,0.000
050,62.084,1,0.0039,0.0034,0.27,359.73,96,0.0052,752.8497,None,0.000
050,62.112,1,0.0038,0.0035,0.27,359.72,96,0.0052,159.7204,None,0.000
050,62.140,1,0.0044,0.0035,0.28,359.71,96,0.0056,1297.7680,None,0.000
050,62.168,1,0.0047,0.0035,0.28,359.70,96,0.0059,804.6336,None,0.000
050,62.195,1,0.0052,0.0035,0.29,359.68,96,0.0062,397.9868,None,0.000
050,62.223,1,0.0056,0.0035,0.29,359.67,96,0.0066,621.6898,None,0.000
050,62.251,1,0.0063,0.0035,0.30,359.65,95,0.0072,507.4762,None,0.000
050,62.279,1,0.0071,0.0035,0.30,359.62,95,0.0079,179.0581,None,0.000
050,62.307,1,0.0082,0.0035,0.30,359.59,95,0.0089,369.6843,None,0.000
050,62.334,1,0.0088,0.0035,0.31,359.56,95,0.0094,667.7786,None,0.000
050,62.362,1,0.0089,0.0035,0.31,359.53,94,0.0095,1057.5960,None,0.000
050,62.390,1,0.0085,0.0035,0.31,359.50,94,0.0092,825.4477,None,0.000
050,62.418,1,0.0083,0.0036,0.32,359.48,94,0.0090,437.9915,None,0.000
050,62.446,1,0.0090,0.0036,0.32,359.45,94,0.0097,97.1637,None,0.000
050,62.474,1,0.0097,0.0036,0.32,359.42,93,0.0103,1014.2190,None,0.000
050,62.496,1,0.0094,0.0036,0.33,359.40,93,0.0101,622.5693,None,0.000
050,62.529,1,0.0103,0.0036,0.33,359.36,93,0.0109,381.3055,None,0.000
050,62.557,1,0.0102,0.0036,0.33,359.34,93,0.0108,372.5116,None,0.000
050,62.585,1,0.0101,0.0036,0.34,359.31,92,0.0107,715.0794,None,0.000
050,62.613,1,0.0098,0.0035,0.34,359.29,92,0.0104,625.7686,None,0.000
050,62.641,1,0.0093,0.0035,0.34,359.27,92,0.0100,17.8538,None,0.000
050,62.669,1,0.0088,0.0036,0.34,359.26,92,0.0095,94.2618,None,0.000
050,62.697,1,0.0083,0.0035,0.34,359.25,92,0.0090,560.5634,None,0.000
050,62.724,1,0.0077,0.0035,0.34,359.24,92,0.0085,746.0515,None,0.000
050,62.752,1,0.0071,0.0035,0.35,359.24,92,0.0079,185.2950,Displayed,0.000
050,62.780,1,0.0065,0.0034,0.35,359.25,92,0.0073,45.8054,Displayed,0.000
050,62.808,1,0.0058,0.0033,0.35,359.25,92,0.0067,766.5639,Displayed,0.000
050,62.829,1,0.0057,0.0033,0.35,359.26,92,0.0065,639.2196,Displayed,0.000
050,62.850,1,0.0045,0.0032,0.35,359.27,92,0.0055,196.5199,Displayed,0.000
050,62.878,1,0.0035,0.0031,0.35,359.29,92,0.0047,542.9987,Displayed,0.000
050,62.905,1,0.0031,0.0030,0.34,359.32,92,0.0043,580.0558,Displayed,0.000
050,62.933,1,0.0030,0.0029,0.34,359.34,93,0.0042,815.9645,Displayed,0.000
050,62.961,1,0.0034,0.0029,0.34,359.36,93,0.0044,328.3668,Displayed,0.000
050,62.989,1,0.0038,0.0028,0.34,359.38,93,0.0047,891.1551,Displayed,0.000
050,63.017,1,0.0043,0.0027,0.33,359.39,93,0.0051,409.0950,Displayed,0.000
050,63.045,1,0.0046,0.0027,0.33,359.40,93,0.0053,154.4320,Displayed,0.000
050,63.073,1,0.0049,0.0026,0.33,359.40,93,0.0055,395.9229,Displayed,0.000
050,63.101,1,0.0051,0.0025,0.32,359.41,93,0.0057,529.8291,Displayed,0.000
050,63.129,1,0.0051,0.0025,0.32,359.41,93,0.0057,307.2606,Displayed,0.000
050,63.156,1,0.0051,0.0024,0.32,359.42,93,0.0057,74.0820,Displayed,0.000
050,63.184,1,0.0051,0.0024,0.31,359.42,93,0.0057,127.5317,Displayed,0.000
050,63.212,1,0.0049,0.0024,0.31,359.42,93,0.0054,140.7937,Displayed,0.000
050,63.240,1,0.0046,0.0023,0.31,359.43,94,0.0052,32.0711,Displayed,0.000
050,63.268,1,0.0042,0.0023,0.30,359.43,94,0.0048,256.1579,Displayed,0.000
050,63.295,1,0.0036,0.0022,0.30,359.45,94,0.0042,27.7969,Displayed,0.000
050,63.323,1,0.0032,0.0022,0.30,359.46,94,0.0039,167.8928,Displayed,0.000
050,63.351,1,0.0028,0.0022,0.29,359.47,94,0.0035,347.0796,Displayed,0.000
050,63.379,1,0.0024,0.0021,0.29,359.49,94,0.0032,301.4921,Displayed,0.000
050,63.407,1,0.0018,0.0021,0.28,359.51,94,0.0027,65.1710,Displayed,0.000
050,63.435,1,0.0011,0.0020,0.28,359.53,95,0.0023,240.6699,Displayed,0.000
050,63.462,1,0.0005,0.0019,0.28,359.56,95,0.0020,505.9595,Displayed,0.000
050,63.491,1,0.0001,0.0019,0.27,359.59,95,0.0019,306.2516,Displayed,0.000
050,63.518,1,-0.0004,0.0018,0.27,359.62,95,0.0019,156.2144,Correct,0.766
050,63.546,1,-0.0009,0.0017,0.26,359.65,96,0.0020,38.9693,None,0.000
050,63.574,1,-0.0013,0.0017,0.26,359.68,96,0.0021,269.4020,None,0.000
050,63.601,1,-0.0017,0.0016,0.25,359.71,96,0.0024,267.2401,None,0.000
050,63.629,1,-0.0020,0.0016,0.25,359.74,96,0.0025,211.8183,None,0.000
050,63.657,1,-0.0023,0.0015,0.24,359.77,97,0.0027,148.9566,None,0.000
050,63.685,1,-0.0026,0.0015,0.24,359.80,97,0.0030,290.7547,None,0.000
050,63.713,1,-0.0029,0.0014,0.23,359.83,97,0.0032,350.9697,None,0.000
050,63.741,1,-0.0031,0.0014,0.23,359.87,97,0.0034,223.9940,None,0.000
050,63.769,1,-0.0033,0.0014,0.22,359.90,98,0.0036,61.0348,None,0.000
050,63.797,1,-0.0036,0.0014,0.22,359.93,98,0.0038,180.4011,None,0.000
050,63.824,1,-0.0039,0.0014,0.22,359.96,98,0.0041,175.9807,None,0.000
050,63.861,1,-0.0036,0.0013,0.21,0.00,98,0.0039,235.3454,None,0.000
050,63.881,1,-0.0043,0.0013,0.21,0.02,98,0.0045,334.0551,None,0.000
050,63.908,1,-0.0047,0.0014,0.20,0.05,98,0.0049,287.4934,None,0.000
050,63.936,1,-0.0050,0.0014,0.20,0.08,98,0.0051,42.6880,None,0.000
050,63.964,1,-0.0052,0.0014,0.20,0.11,98,0.0054,131.3786,None,0.000
050,63.992,1,-0.0055,0.0014,0.19,0.14,98,0.0057,487.1562,None,0.000
050,64.019,1,-0.0059,0.0014,0.19,0.17,97,0.0061,522.9628,None,0.000
050,64.047,1,-0.0062,0.0014,0.19,0.20,97,0.0064,197.8808,None,0.000
050,64.075,1,-0.0065,0.0014,0.19,0.23,97,0.0067,60.9944,None,0.000
050,64.103,1,-0.0066,0.0015,0.19,0.26,97,0.0068,290.4532,None,0.000
050,64.131,1,-0.0066,0.0015,0.18,0.29,97,0.0068,470.2850,None,0.000
050,64.153,1,-0.0061,0.0015,0.18,0.31,96,0.0063,200.7932,None,0.000
050,64.186,1,-0.0061,0.0015,0.18,0.33,96,0.0063,114.7508,None,0.000
050,64.214,1,-0.0058,0.0015,0.18,0.35,96,0.0060,276.1795,None,0.000
050,64.242,1,-0.0055,0.0016,0.18,0.37,96,0.0057,423.2173,None,0.000
050,64.270,1,-0.0052,0.0016,0.18,0.38,96,0.0054,165.2245,None,0.000
050,64.298,1,-0.0049,0.0016,0.18,0.39,96,0.0051,199.6380,None,0.000
050,64.326,1,-0.0045,0.0017,0.18,0.39,96,0.0048,50.7730,None,0.000
050,64.354,1,-0.0041,0.0018,0.18,0.40,96,0.0044,33.3796,None,0.000
050,64.382,1,-0.0037,0.0018,0.18,0.40,96,0.0041,246.2667,None,0.000
050,64.409,1,-0.0033,0.0019,0.18,0.39,96,0.0038,223.3004,None,0.000
050,64.437,1,-0.0029,0.0019,0.18,0.39,96,0.0035,83.4765,None,0.000
050,64.458,1,-0.0029,0.0019,0.18,0.38,96,0.0035,94.0382,None,0.000
050,64.479,1,-0.0023,0.0020,0.18,0.38,96,0.0031,137.6040,None,0.000
050,64.506,1,-0.0019,0.0021,0.18,0.37,96,0.0028,301.2153,None,0.000
050,64.535,1,-0.0013,0.0021,0.19,0.35,96,0.0025,213.4308,None,0.000
050,64.562,1,-0.0007,0.0022,0.19,0.34,96,0.0023,38.3746,None,0.000
050,64.590,1,-0.0002,0.0022,0.19,0.32,96,0.0022,45.5430,None,0.000
050,64.618,1,0.0005,0.0023,0.19,0.29,96,0.0023,21.6344,None,0.000
050,64.653,1,0.0008,0.0023,0.20,0.26,97,0.0025,235.1045,None,0.000
050,64.677,1,0.0018,0.0024,0.20,0.24,97,0.0030,288.3321,None,0.000
050,64.702,1,0.0025,0.0025,0.20,0.21,97,0.0036,196.8306,None,0.000
050,64.729,1,0.0030,0.0025,0.21,0.18,97,0.0039,142.5649,None,0.000
050,64.757,1,0.0033,0.0026,0.21,0.15,97,0.0042,267.0111,None,0.000
050,64.785,1,0.0036,0.0027,0.21,0.11,98,0.0045,268.7145,None,0.000
050,64.813,1,0.0037,0.0027,0.22,0.08,98,0.0046,182.3067,None,0.000
050,64.841,1,0.0038,0.0028,0.22,0.05,98,0.0047,319.3977,None,0.000
050,64.869,1,0.0039,0.0028,0.23,0.02,98,0.0048,42.0522,None,0.000
050,64.897,1,0.0038,0.0029,0.23,359.99,98,0.0048,223.4247,None,0.000
050,64.924,1,0.0037,0.0030,0.23,359.97,98,0.0047,287.8653,None,0.000
050,64.952,1,0.0036,0.0030,0.24,359.95,98,0.0047,414.2794,None,0.000
050,64.980,1,0.0035,0.0031,0.24,359.93,97,0.0047,135.1394,None,0.000
050,65.008,1,0.0035,0.0032,0.25,359.91,97,0.0047,75.6108,None,0.000
050,65.036,1,0.0034,0.0032,0.25,359.89,97,0.0047,114.9638,None,0.000
050,65.064,1,0.0035,0.0033,0.26,359.87,97,0.0048,234.8485,None,0.000
050,65.092,1,0.0035,0.0033,0.26,359.86,97,0.0048,235.2647,None,0.000
050,65.119,1,0.0033,0.0034,0.27,359.84,97,0.0048,41.7460,None,0.000
050,65.147,1,0.0032,0.0034,0.27,359.83,97,0.0047,44.5805,None,0.000
050,65.175,1,0.0031,0.0035,0.28,359.82,97,0.0047,74.5064,None,0.000
050,65.203,1,0.0029,0.0035,0.28,359.81,97,0.0045,98.5267,None,0.000
050,65.231,1,0.0028,0.0035,0.29,359.81,97,0.0044,162.7156,None,0.000
050,65.259,1,0.0026,0.0035,0.29,359.80,96,0.0044,178.1316,None,0.000
050,65.286,1,0.0025,0.0035,0.30,359.80,96,0.0043,41.4246,None,0.000
050,65.314,1,0.0023,0.0035,0.30,359.79,96,0.0042,206.8244,None,0.000
050,65.342,1,0.0022,0.0034,0.30,359.79,96,0.0041,302.3737,None,0.000
050,65.370,1,0.0022,0.0034,0.31,359.79,96,0.0040,90.2193,None,0.000
050,65.398,1,0.0022,0.0034,0.31,359.79,96,0.0040,324.8928,None,0.000
050,65.426,1,0.0021,0.0034,0.31,359.79,96,0.0040,161.6560,None,0.000
050,65.454,1,0.0023,0.0033,0.31,359.79,96,0.0041,103.1219,None,0.000
050,65.481,1,0.0025,0.0033,0.32,359.78,96,0.0042,51.8961,None,0.000
050,65.516,1,0.0028,0.0032,0.32,359.78,96,0.0043,5.4694,None,0.000
050,65.539,1,0.0032,0.0031,0.32,359.77,96,0.0045,263.1285,None,0.000
050,65.565,1,0.0037,0.0031,0.32,359.76,96,0.0048,142.5172,None,0.000
050,65.593,1,0.0041,0.0030,0.32,359.75,96,0.0051,37.7502,None,0.000
050,65.621,1,0.0045,0.0029,0.32,359.74,96,0.0054,111.4527,None,0.000
050,65.648,1,0.0049,0.0028,0.32,359.72,96,0.0057,205.9775,None,0.000
050,65.676,1,0.0053,0.0027,0.32,359.70,96,0.0060,261.4685,None,0.000
050,65.704,1,0.0057,0.0026,0.31,359.69,96,0.0063,297.6864,None,0.000
050,65.732,1,0.0061,0.0025,0.31,359.67,95,0.0066,37.6618,None,0.000
050,65.760,1,0.0065,0.0024,0.31,359.64,95,0.0069,31.5088,Displayed,0.000
050,65.788,1,0.0067,0.0023,0.30,359.62,95,0.0071,62.5524,Displayed,0.000
050,65.815,1,0.0071,0.0022,0.30,359.60,95,0.0075,68.9682,Displayed,0.000
050,65.843,1,0.0075,0.0021,0.30,359.57,95,0.0078,24.8596,Displayed,0.000
050,65.871,1,0.0080,0.0020,0.29,359.55,95,0.0082,15.1873,Displayed,0.000
050,65.899,1,0.0084,0.0019,0.29,359.52,94,0.0086,88.5945,Displayed,0.000
050,65.927,1,0.0088,0.0018,0.28,359.49,94,0.0090,16.2552,Displayed,0.000
050,65.955,1,0.0092,0.0017,0.28,359.47,94,0.0094,49.2869,Displayed,0.000
050,65.989,1,0.0094,0.0017,0.27,359.43,94,0.0095,44.8460,Displayed,0.000
050,66.017,1,0.0099,0.0016,0.26,359.40,93,0.0101,90.9607,Displayed,0.000
050,66.039,1,0.0107,0.0015,0.26,359.37,93,0.0108,49.6891,Displayed,0.000
050,66.066,1,0.0111,0.0014,0.25,359.34,93,0.0112,106.0728,Displayed,0.000
050,66.094,1,0.0115,0.0014,0.25,359.31,93,0.0116,55.0694,Displayed,0.000
050,66.122,1,0.0118,0.0013,0.24,359.27,92,0.0119,119.7981,Displayed,0.000
050,66.149,1,0.0120,0.0012,0.24,359.24,92,0.0121,241.5282,Displayed,0.000
050,66.177,1,0.0123,0.0012,0.23,359.20,92,0.0124,266.4768,Displayed,0.000
050,66.205,1,0.0125,0.0011,0.22,359.17,91,0.0126,54.3269,Displayed,0.000
050,66.233,1,0.0126,0.0011,0.22,359.14,91,0.0127,56.4264,Displayed,0.000
050,66.261,1,0.0127,0.0010,0.21,359.11,91,0.0128,101.4288,Displayed,0.000
050,66.281,1,0.0124,0.0010,0.21,359.09,91,0.0124,137.5947,Displayed,0.000
050,66.304,1,0.0128,0.0009,0.20,359.07,90,0.0128,173.7861,Displayed,0.000
050,66.331,1,0.0129,0.0009,0.20,359.04,90,0.0130,535.5199,Displayed,0.000
050,66.358,1,0.0129,0.0008,0.19,359.02,90,0.0130,384.2872,Displayed,0.000
050,66.386,1,0.0130,0.0008,0.18,358.99,90,0.0130,68.8893,Displayed,0.000
050,66.421,1,0.0125,0.0007,0.18,358.96,89,0.0126,219.2018,Displayed,0.000
050,66.447,1,0.0126,0.0007,0.17,358.95,89,0.0126,305.0059,Displayed,0.000
050,66.469,1,0.0129,0.0007,0.17,358.93,89,0.0129,47.1583,Displayed,0.000
050,66.498,1,0.0128,0.0006,0.16,358.91,89,0.0128,89.4972,Displayed,0.000
050,66.526,1,0.0128,0.0006,0.16,358.90,89,0.0128,364.8251,Displayed,0.000
050,66.553,1,0.0128,0.0006,0.15,358.88,89,0.0128,71.2188,Displayed,0.000
050,66.582,1,0.0129,0.0006,0.15,358.87,89,0.0129,123.9080,Displayed,0.000
050,66.609,1,0.0133,0.0007,0.14,358.85,88,0.0133,396.8048,Displayed,0.000
050,66.637,1,0.0137,0.0007,0.14,358.83,88,0.0138,638.1196,Displayed,0.000
050,66.665,1,0.0142,0.0008,0.13,358.81,88,0.0142,105.1516,Displayed,0.000
050,66.693,1,0.0148,0.0009,0.13,358.79,88,0.0148,136.4049,Displayed,0.000
050,66.727,1,0.0151,0.0010,0.13,358.76,88,0.0151,161.0435,Displayed,0.000
050,66.756,1,0.0159,0.0012,0.13,358.73,87,0.0160,452.8563,Displayed,0.000
050,66.777,1,0.0171,0.0014,0.13,358.71,87,0.0172,558.7344,Displayed,0.000
050,66.804,1,0.0178,0.0016,0.13,358.67,87,0.0179,295.9444,Displayed,0.000
050,66.832,1,0.0182,0.0018,0.14,358.64,86,0.0183,215.1021,Displayed,0.000
050,66.860,1,0.0186,0.0020,0.14,358.60,86,0.0187,174.8442,Displayed,0.000
050,66.887,1,0.0183,0.0022,0.14,358.56,86,0.0185,68.8023,Displayed,0.000
050,66.916,1,0.0177,0.0024,0.15,358.54,85,0.0179,39.7695,Displayed,0.000
050,66.943,1,0.0169,0.0025,0.16,358.51,85,0.0171,236.8770,Displayed,0.000
050,66.971,1,0.0160,0.0026,0.16,358.50,85,0.0162,165.4244,Displayed,0.000
050,66.999,1,0.0147,0.0026,0.17,358.49,85,0.0149,222.4076,Displayed,0.000
050,67.027,1,0.0130,0.0026,0.17,358.50,85,0.0133,357.6753,Displayed,0.000
050,67.054,1,0.0115,0.0026,0.18,358.52,85,0.0118,426.7234,Displayed,0.000
050,67.083,1,0.0099,0.0025,0.19,358.54,85,0.0102,337.2968,Displayed,0.000
050,67.110,1,0.0082,0.0024,0.19,358.58,86,0.0086,809.4916,Displayed,0.000
050,67.138,1,0.0067,0.0023,0.19,358.62,86,0.0071,1097.4110,Displayed,0.000
050,67.166,1,0.0056,0.0022,0.19,358.67,87,0.0060,1606.9210,Correct,1.406
050,67.194,1,0.0048,0.0021,0.20,358.72,87,0.0052,727.7822,None,0.000
050,67.222,1,0.0042,0.0019,0.20,358.78,88,0.0047,122.6121,None,0.000
050,67.249,1,0.0037,0.0018,0.20,358.83,88,0.0041,80.4682,None,0.000
050,67.277,1,0.0033,0.0017,0.20,358.88,89,0.0037,83.9190,None,0.000
050,67.305,1,0.0029,0.0016,0.19,358.93,89,0.0033,66.6366,None,0.000
050,67.333,1,0.0024,0.0015,0.19,358.99,90,0.0028,690.1259,None,0.000
050,67.361,1,0.0021,0.0015,0.19,359.04,90,0.0026,672.7273,None,0.000
