Participant_ID,Timestamp,Trial,Adj_Sway_X,Adj_Sway_Z,Tilt_X,Tilt_Z,Stability_Score,Sway_Radius,Sway_Jerk,Stroop_Event,Stroop_RT
050,80.494,1,-0.0108,0.0214,1.71,2.16,72,0.0240,2309.2600,None,0.000
050,80.522,1,-0.0079,0.0214,1.74,2.08,73,0.0228,5759.4480,None,0.000
050,80.550,1,-0.0053,0.0214,1.77,1.98,73,0.0220,5564.9040,None,0.000
050,80.578,1,-0.0035,0.0214,1.80,1.88,74,0.0217,1695.2210,None,0.000
050,80.606,1,-0.0024,0.0215,1.82,1.78,75,0.0217,842.9205,None,0.000
050,80.633,1,-0.0025,0.0216,1.85,1.68,75,0.0218,1824.4350,None,0.000
050,80.661,1,-0.0010,0.0217,1.87,1.58,75,0.0218,823.6934,None,0.000
050,80.689,1,0.0000,0.0219,1.90,1.48,76,0.0219,2092.3170,None,0.000
050,80.717,1,0.0013,0.0220,1.92,1.38,76,0.0220,152.8277,None,0.000
050,80.745,1,0.0020,0.0220,1.94,1.28,77,0.0221,1979.2420,None,0.000
050,80.773,1,0.0021,0.0221,1.96,1.19,77,0.0222,255.4372,None,0.000
050,80.801,1,0.0025,0.0221,1.98,1.09,77,0.0222,206.6129,None,0.000
050,80.828,1,0.0031,0.0222,2.00,1.00,78,0.0224,593.1631,None,0.000
050,80.856,1,0.0042,0.0223,2.02,0.91,78,0.0227,1924.8190,None,0.000
050,80.884,1,0.0061,0.0225,2.04,0.82,78,0.0233,1434.2410,None,0.000
050,80.912,1,0.0075,0.0227,2.06,0.72,78,0.0239,182.8751,None,0.000
050,80.940,1,0.0097,0.0229,2.08,0.61,78,0.0249,1164.2180,None,0.000
050,80.968,1,0.0112,0.0231,2.10,0.50,78,0.0257,597.5038,None,0.000
050,80.996,1,0.0123,0.0233,2.11,0.38,79,0.0264,3974.9080,None,0.000
050,81.023,1,0.0137,0.0236,2.13,0.27,78,0.0273,3754.1070,None,0.000
050,81.051,1,0.0150,0.0240,2.15,0.15,78,0.0283,219.9529,None,0.000
050,81.079,1,0.0153,0.0245,2.18,0.04,78,0.0289,157.3839,None,0.000
050,81.107,1,0.0177,0.0251,2.20,359.92,78,0.0307,456.9323,None,0.000
050,81.135,1,0.0193,0.0255,2.23,359.80,78,0.0319,953.0882,None,0.000
050,81.162,1,0.0210,0.0258,2.25,359.68,77,0.0333,958.7126,None,0.000
050,81.190,1,0.0234,0.0263,2.28,359.54,77,0.0352,309.7596,None,0.000
050,81.218,1,0.0270,0.0269,2.31,359.39,76,0.0381,757.0673,None,0.000
050,81.246,1,0.0305,0.0274,2.34,359.23,75,0.0410,892.5317,None,0.000
050,81.274,1,0.0329,0.0281,2.37,359.06,74,0.0433,2146.2750,None,0.000
050,81.302,1,0.0353,0.0290,2.41,358.89,73,0.0457,2396.8930,None,0.000
050,81.329,1,0.0391,0.0301,2.45,358.70,72,0.0494,1725.4250,None,0.000
050,81.358,1,0.0360,0.0310,2.49,358.54,71,0.0475,5267.8820,None,0.000
050,81.385,1,0.0383,0.0321,2.54,358.38,70,0.0500,3741.0430,None,0.000
050,81.413,1,0.0417,0.0332,2.59,358.21,68,0.0533,6465.2670,None,0.000
050,81.441,1,0.0413,0.0343,2.65,358.04,67,0.0537,7463.0300,None,0.000
050,81.469,1,0.0438,0.0354,2.70,357.88,66,0.0563,7033.7400,None,0.000
050,81.496,1,0.0441,0.0363,2.76,357.72,64,0.0572,920.8696,None,0.000
050,81.524,1,0.0452,0.0372,2.83,357.57,63,0.0585,6636.6490,None,0.000
050,81.552,1,0.0439,0.0381,2.89,357.42,61,0.0581,6309.6990,None,0.000
050,81.580,1,0.0429,0.0388,2.96,357.30,60,0.0579,1424.4500,None,0.000
050,81.608,1,0.0403,0.0393,3.02,357.20,59,0.0563,5734.2140,None,0.000
050,81.636,1,0.0371,0.0397,3.08,357.12,58,0.0543,2086.3880,None,0.000
050,81.663,1,0.0324,0.0399,3.14,357.08,57,0.0514,3878.9010,None,0.000
050,81.691,1,0.0265,0.0399,3.20,357.08,57,0.0479,839.0339,None,0.000
050,81.719,1,0.0229,0.0396,3.26,357.11,56,0.0458,1252.8990,None,0.000
050,81.747,1,0.0178,0.0391,3.30,357.16,56,0.0430,3223.5410,None,0.000
050,81.775,1,0.0131,0.0387,3.35,357.25,57,0.0409,422.5551,None,0.000
050,81.803,1,0.0105,0.0382,3.38,357.35,57,0.0396,3184.5520,None,0.000
050,81.831,1,0.0076,0.0377,3.42,357.47,57,0.0385,1585.1280,None,0.000
050,81.859,1,0.0055,0.0373,3.45,357.59,58,0.0377,801.7861,None,0.000
050,81.886,1,0.0037,0.0366,3.47,357.71,58,0.0368,1752.4920,None,0.000
050,81.914,1,0.0023,0.0361,3.49,357.84,59,0.0362,6600.0020,None,0.000
050,81.942,1,0.0021,0.0356,3.50,357.96,59,0.0357,4515.6970,None,0.000
050,81.970,1,0.0009,0.0349,3.51,358.08,60,0.0350,4598.9280,None,0.000
050,81.998,1,-0.0007,0.0343,3.52,358.21,61,0.0343,6085.9380,None,0.000
050,82.026,1,-0.0038,0.0336,3.52,358.35,61,0.0339,1129.0600,None,0.000
050,82.053,1,-0.0070,0.0331,3.52,358.49,62,0.0339,173.4607,None,0.000
050,82.081,1,-0.0099,0.0325,3.51,358.65,62,0.0340,3471.1500,None,0.000
050,82.109,1,-0.0098,0.0320,3.51,358.80,63,0.0335,3580.5680,None,0.000
050,82.137,1,-0.0099,0.0314,3.50,358.94,63,0.0329,518.0076,None,0.000
050,82.165,1,-0.0091,0.0306,3.48,359.07,64,0.0319,1452.8120,None,0.000
050,82.193,1,-0.0088,0.0296,3.46,359.19,64,0.0309,1775.0250,None,0.000
050,82.221,1,-0.0087,0.0288,3.44,359.30,65,0.0301,1980.5810,None,0.000
050,82.248,1,-0.0082,0.0278,3.41,359.40,65,0.0290,5095.7900,None,0.000
050,82.276,1,-0.0081,0.0268,3.38,359.50,66,0.0280,578.9180,None,0.000
050,82.304,1,-0.0079,0.0258,3.34,359.58,66,0.0270,3589.6250,None,0.000
050,82.332,1,-0.0069,0.0249,3.30,359.66,67,0.0258,2265.0510,None,0.000
050,82.360,1,-0.0060,0.0240,3.26,359.72,67,0.0247,1913.0440,None,0.000
050,82.388,1,-0.0048,0.0232,3.22,359.77,68,0.0237,2631.2280,None,0.000
050,82.415,1,-0.0038,0.0224,3.17,359.81,68,0.0228,1374.8840,None,0.000
050,82.443,1,-0.0029,0.0218,3.12,359.85,69,0.0220,696.2383,None,0.000
050,82.471,1,-0.0027,0.0212,3.07,359.88,69,0.0213,259.0856,None,0.000
050,82.499,1,-0.0023,0.0206,3.02,359.90,70,0.0208,1155.9320,None,0.000
050,82.527,1,-0.0017,0.0202,2.97,359.92,70,0.0203,911.7329,None,0.000
050,82.555,1,-0.0016,0.0197,2.92,359.94,71,0.0198,2603.8170,None,0.000
050,82.582,1,-0.0014,0.0193,2.88,359.95,71,0.0193,4506.8270,None,0.000
050,82.610,1,-0.0011,0.0189,2.83,359.96,72,0.0190,975.8137,None,0.000
050,82.638,1,-0.0009,0.0186,2.78,359.97,72,0.0186,2364.0250,None,0.000
050,82.667,1,-0.0010,0.0182,2.73,359.98,73,0.0182,1051.9670,None,0.000
050,82.694,1,-0.0015,0.0178,2.68,359.99,73,0.0179,172.5317,None,0.000
050,82.722,1,-0.0017,0.0176,2.64,0.00,74,0.0177,1432.6350,None,0.000
050,82.750,1,-0.0027,0.0173,2.59,0.02,74,0.0175,2046.4100,None,0.000
050,82.777,1,-0.0026,0.0170,2.55,0.03,75,0.0172,569.2103,None,0.000
050,82.805,1,-0.0024,0.0167,2.50,0.05,75,0.0169,667.5386,None,0.000
050,82.833,1,-0.0023,0.0165,2.46,0.06,75,0.0166,509.2168,None,0.000
050,82.861,1,-0.0018,0.0162,2.42,0.07,76,0.0163,189.6792,None,0.000
050,82.889,1,-0.0020,0.0160,2.38,0.08,76,0.0161,291.4707,None,0.000
050,82.916,1,-0.0022,0.0159,2.34,0.09,77,0.0160,1361.6910,None,0.000
050,82.945,1,-0.0023,0.0158,2.30,0.10,77,0.0159,2398.0680,None,0.000
050,82.972,1,-0.0028,0.0157,2.26,0.11,77,0.0160,999.6280,None,0.000
050,83.000,1,-0.0032,0.0157,2.23,0.12,78,0.0160,710.7617,None,0.000
050,83.028,1,-0.0041,0.0156,2.20,0.14,78,0.0161,1519.1950,None,0.000
050,83.056,1,-0.0063,0.0156,2.17,0.17,78,0.0168,2403.3910,None,0.000
050,83.083,1,-0.0089,0.0155,2.14,0.21,79,0.0179,1542.1160,None,0.000
050,83.112,1,-0.0105,0.0155,2.11,0.27,79,0.0187,3100.7140,None,0.000
050,83.139,1,-0.0116,0.0156,2.08,0.33,79,0.0195,3750.8240,None,0.000
050,83.168,1,-0.0123,0.0157,2.06,0.39,79,0.0200,235.0038,None,0.000
050,83.195,1,-0.0128,0.0158,2.04,0.45,79,0.0204,353.1044,None,0.000
050,83.223,1,-0.0127,0.0158,2.01,0.51,79,0.0203,889.8930,None,0.000
050,83.251,1,-0.0124,0.0157,1.99,0.56,79,0.0201,272.7401,None,0.000
050,83.279,1,-0.0121,0.0157,1.98,0.61,79,0.0198,1006.4330,None,0.000
050,83.306,1,-0.0111,0.0158,1.96,0.64,79,0.0193,421.2982,None,0.000
050,83.334,1,-0.0106,0.0158,1.94,0.67,79,0.0190,1491.9200,None,0.000
050,83.362,1,-0.0107,0.0158,1.93,0.70,79,0.0191,398.5816,None,0.000
050,83.390,1,-0.0109,0.0159,1.91,0.73,80,0.0193,1095.1600,None,0.000
050,83.418,1,-0.0112,0.0161,1.90,0.76,80,0.0196,352.3491,None,0.000
050,83.446,1,-0.0117,0.0162,1.89,0.79,80,0.0200,2328.7130,None,0.000
050,83.473,1,-0.0127,0.0164,1.88,0.82,80,0.0207,1750.0390,None,0.000
050,83.501,1,-0.0139,0.0166,1.87,0.86,79,0.0217,586.9980,None,0.000
050,83.529,1,-0.0149,0.0168,1.86,0.90,79,0.0224,82.0982,None,0.000
050,83.557,1,-0.0151,0.0169,1.86,0.95,79,0.0227,300.3138,None,0.000
050,83.585,1,-0.0154,0.0169,1.85,0.99,79,0.0229,2913.8160,None,0.000
050,83.613,1,-0.0150,0.0170,1.85,1.03,79,0.0227,4315.0120,None,0.000
050,83.640,1,-0.0143,0.0169,1.85,1.06,79,0.0222,2424.6930,None,0.000
050,83.669,1,-0.0135,0.0169,1.84,1.08,79,0.0216,1219.6210,None,0.000
050,83.696,1,-0.0120,0.0168,1.84,1.10,79,0.0206,112.0498,None,0.000
050,83.724,1,-0.0103,0.0168,1.83,1.10,79,0.0197,1070.1840,None,0.000
050,83.752,1,-0.0082,0.0167,1.83,1.09,79,0.0185,349.9981,None,0.000
050,83.780,1,-0.0063,0.0165,1.82,1.06,79,0.0177,501.7045,None,0.000
050,83.808,1,-0.0040,0.0164,1.82,1.03,79,0.0169,429.2279,None,0.000
050,83.836,1,-0.0014,0.0162,1.81,0.97,79,0.0163,713.5686,None,0.000
050,83.864,1,0.0004,0.0161,1.81,0.91,80,0.0161,631.5123,None,0.000
050,83.891,1,0.0017,0.0159,1.80,0.84,80,0.0160,48.1951,None,0.000
050,83.919,1,0.0032,0.0157,1.79,0.77,81,0.0160,543.6376,None,0.000
050,83.940,1,0.0031,0.0156,1.78,0.71,81,0.0159,782.2408,None,0.000
050,83.966,1,0.0046,0.0155,1.78,0.64,81,0.0162,1534.0320,None,0.000
050,83.989,1,0.0068,0.0154,1.77,0.58,81,0.0168,2968.0690,None,0.000
050,84.017,1,0.0076,0.0152,1.76,0.49,82,0.0170,392.1707,None,0.000
050,84.044,1,0.0082,0.0151,1.75,0.40,82,0.0172,1182.0260,None,0.000
050,84.072,1,0.0086,0.0150,1.74,0.32,82,0.0173,762.4136,None,0.000
050,84.100,1,0.0093,0.0149,1.73,0.24,83,0.0176,492.0487,None,0.000
050,84.121,1,0.0084,0.0148,1.72,0.18,83,0.0171,495.0710,None,0.000
050,84.143,1,0.0098,0.0147,1.72,0.12,83,0.0177,525.1529,None,0.000
050,84.170,1,0.0102,0.0147,1.71,0.05,83,0.0178,457.8015,None,0.000
050,84.198,1,0.0102,0.0146,1.70,359.98,83,0.0178,440.3924,None,0.000
050,84.225,1,0.0107,0.0145,1.69,359.91,83,0.0180,782.8458,None,0.000
050,84.253,1,0.0108,0.0144,1.68,359.84,83,0.0180,105.9557,None,0.000
050,84.281,1,0.0111,0.0143,1.67,359.78,83,0.0181,1112.4680,None,0.000
050,84.309,1,0.0110,0.0142,1.66,359.72,83,0.0179,1561.9670,None,0.000
050,84.337,1,0.0113,0.0140,1.65,359.66,83,0.0180,1640.6570,None,0.000
050,84.364,1,0.0119,0.0138,1.64,359.60,83,0.0182,1750.6480,None,0.000
050,84.392,1,0.0125,0.0137,1.63,359.54,83,0.0185,1198.3070,None,0.000
050,84.420,1,0.0134,0.0136,1.62,359.48,83,0.0191,1215.8860,None,0.000
050,84.448,1,0.0144,0.0135,1.61,359.42,83,0.0197,39.4558,None,0.000
050,84.476,1,0.0150,0.0134,1.59,359.36,83,0.0201,973.6289,None,0.000
050,84.504,1,0.0157,0.0132,1.58,359.30,83,0.0205,643.6179,None,0.000
050,84.531,1,0.0165,0.0132,1.57,359.23,82,0.0211,1636.2380,None,0.000
050,84.559,1,0.0170,0.0131,1.56,359.17,82,0.0215,99.5311,None,0.000
050,84.587,1,0.0175,0.0131,1.55,359.10,82,0.0218,1141.0590,None,0.000
050,84.615,1,0.0177,0.0131,1.54,359.04,82,0.0220,174.7156,None,0.000
050,84.643,1,0.0178,0.0130,1.53,358.98,82,0.0221,1727.1890,None,0.000
050,84.671,1,0.0187,0.0130,1.52,358.92,81,0.0228,1274.4530,None,0.000
050,84.699,1,0.0191,0.0130,1.51,358.86,81,0.0231,1939.3100,None,0.000
050,84.726,1,0.0198,0.0129,1.51,358.80,81,0.0237,1148.6510,None,0.000
050,84.754,1,0.0202,0.0129,1.50,358.74,80,0.0240,1169.1060,None,0.000
050,84.789,1,0.0198,0.0128,1.49,358.67,80,0.0236,435.6175,None,0.000
050,84.810,1,0.0207,0.0128,1.48,358.63,80,0.0244,487.7617,None,0.000
050,84.845,1,0.0199,0.0128,1.47,358.57,79,0.0237,784.5860,None,0.000
050,84.869,1,0.0203,0.0128,1.46,358.53,79,0.0240,717.1422,None,0.000
050,84.893,1,0.0198,0.0129,1.46,358.50,79,0.0236,925.3558,None,0.000
050,84.921,1,0.0189,0.0128,1.45,358.46,79,0.0228,576.8239,None,0.000
050,84.949,1,0.0178,0.0128,1.45,358.44,79,0.0219,883.9475,None,0.000
050,84.977,1,0.0168,0.0128,1.44,358.43,79,0.0211,972.2784,None,0.000
050,85.005,1,0.0159,0.0128,1.44,358.42,79,0.0204,1505.5510,None,0.000
050,85.033,1,0.0148,0.0127,1.43,358.42,79,0.0195,515.3025,None,0.000
050,85.061,1,0.0132,0.0126,1.42,358.43,79,0.0183,103.5931,None,0.000
050,85.089,1,0.0119,0.0126,1.42,358.45,79,0.0173,902.8688,None,0.000
050,85.116,1,0.0109,0.0125,1.41,358.47,79,0.0166,980.1995,None,0.000
050,85.144,1,0.0098,0.0125,1.41,358.50,79,0.0159,191.8850,None,0.000
050,85.172,1,0.0092,0.0125,1.40,358.53,80,0.0155,343.1183,None,0.000
050,85.200,1,0.0088,0.0125,1.40,358.57,80,0.0153,217.5378,None,0.000
050,85.228,1,0.0086,0.0126,1.39,358.60,80,0.0153,485.0966,None,0.000
050,85.256,1,0.0086,0.0127,1.39,358.63,81,0.0154,302.7924,None,0.000
050,85.283,1,0.0089,0.0129,1.39,358.66,81,0.0157,366.8472,None,0.000
050,85.311,1,0.0089,0.0131,1.39,358.69,81,0.0159,1534.5030,None,0.000
050,85.339,1,0.0087,0.0133,1.39,358.71,81,0.0159,557.1237,None,0.000
050,85.367,1,0.0079,0.0135,1.39,358.74,81,0.0156,2487.0750,None,0.000
050,85.395,1,0.0067,0.0136,1.39,358.77,81,0.0151,2027.2770,None,0.000
050,85.423,1,0.0055,0.0137,1.39,358.81,82,0.0147,272.8030,None,0.000
050,85.451,1,0.0047,0.0137,1.40,358.86,82,0.0145,408.0748,None,0.000
050,85.479,1,0.0038,0.0137,1.40,358.90,82,0.0143,288.0378,None,0.000
050,85.506,1,0.0035,0.0138,1.40,358.95,83,0.0142,202.8967,None,0.000
050,85.534,1,0.0034,0.0138,1.40,359.00,83,0.0142,329.5900,None,0.000
050,85.562,1,0.0031,0.0138,1.41,359.04,83,0.0142,549.1331,None,0.000
050,85.590,1,0.0025,0.0138,1.41,359.08,83,0.0140,685.2766,None,0.000
050,85.618,1,0.0018,0.0138,1.41,359.13,83,0.0139,132.3000,None,0.000
050,85.646,1,0.0011,0.0138,1.41,359.18,84,0.0139,150.4437,None,0.000
050,85.673,1,0.0005,0.0139,1.41,359.22,84,0.0139,940.6257,None,0.000
050,85.701,1,0.0001,0.0139,1.42,359.27,84,0.0139,1222.8680,None,0.000
050,85.729,1,-0.0004,0.0139,1.42,359.32,84,0.0139,203.7554,None,0.000
050,85.757,1,-0.0007,0.0140,1.42,359.37,84,0.0140,990.1917,None,0.000
050,85.785,1,-0.0007,0.0141,1.43,359.41,85,0.0141,845.0989,None,0.000
050,85.812,1,-0.0007,0.0141,1.43,359.46,85,0.0141,65.3083,None,0.000
050,85.840,1,-0.0006,0.0142,1.43,359.50,85,0.0142,75.9970,None,0.000
050,85.868,1,0.0000,0.0142,1.44,359.53,85,0.0142,186.0537,None,0.000
050,85.896,1,0.0008,0.0142,1.44,359.56,85,0.0142,133.5425,None,0.000
050,85.924,1,0.0016,0.0143,1.44,359.58,85,0.0144,729.9835,None,0.000
050,85.952,1,0.0026,0.0143,1.44,359.59,85,0.0145,60.9997,None,0.000
050,85.980,1,0.0032,0.0143,1.45,359.59,85,0.0147,255.2301,None,0.000
050,86.007,1,0.0037,0.0143,1.45,359.60,85,0.0148,340.1408,None,0.000
050,86.035,1,0.0040,0.0143,1.45,359.59,85,0.0148,879.5394,None,0.000
050,86.063,1,0.0040,0.0142,1.46,359.59,85,0.0148,1609.1780,None,0.000
050,86.091,1,0.0041,0.0142,1.46,359.59,85,0.0147,239.5864,None,0.000
050,86.119,1,0.0042,0.0141,1.46,359.59,85,0.0147,910.3807,None,0.000
050,86.147,1,0.0042,0.0139,1.46,359.59,85,0.0146,258.3372,None,0.000
050,86.174,1,0.0042,0.0138,1.46,359.59,85,0.0144,1174.3350,None,0.000
050,86.203,1,0.0042,0.0137,1.46,359.58,85,0.0143,1600.5730,None,0.000
050,86.230,1,0.0042,0.0135,1.46,359.58,85,0.0142,1032.6000,None,0.000
050,86.259,1,0.0041,0.0134,1.45,359.58,85,0.0140,641.6034,None,0.000
050,86.286,1,0.0038,0.0133,1.45,359.58,85,0.0138,420.5401,None,0.000
050,86.314,1,0.0036,0.0132,1.45,359.58,85,0.0137,66.3517,None,0.000
050,86.342,1,0.0035,0.0131,1.44,359.59,85,0.0136,18.7638,None,0.000
050,86.369,1,0.0033,0.0130,1.44,359.59,85,0.0135,514.0552,None,0.000
050,86.397,1,0.0033,0.0130,1.44,359.60,85,0.0134,816.0354,None,0.000
050,86.432,1,0.0032,0.0129,1.43,359.60,85,0.0133,343.3270,None,0.000
050,86.453,1,0.0030,0.0128,1.43,359.61,85,0.0132,86.4059,None,0.000
050,86.481,1,0.0028,0.0128,1.42,359.61,85,0.0131,33.2723,None,0.000
050,86.509,1,0.0027,0.0128,1.42,359.62,85,0.0130,49.0423,None,0.000
050,86.536,1,0.0025,0.0127,1.41,359.63,85,0.0130,95.0730,None,0.000
050,86.564,1,0.0025,0.0127,1.41,359.63,85,0.0130,92.3101,None,0.000
050,86.592,1,0.0023,0.0127,1.40,359.64,86,0.0129,72.7379,None,0.000
050,101.809,2,0.0002,0.0000,0.00,0.00,100,0.0002,0.0000,None,0.000
050,101.837,2,0.0009,0.0001,0.00,-0.01,100,0.0009,126.1518,None,0.000
050,101.865,2,0.0018,0.0002,0.00,359.98,100,0.0018,73.2036,None,0.000
050,101.893,2,0.0027,0.0003,0.00,359.97,100,0.0028,518.4232,None,0.000
050,101.921,2,0.0039,0.0004,0.01,359.95,100,0.0039,1374.7740,None,0.000
050,101.948,2,0.0052,0.0005,0.01,359.92,100,0.0052,2242.5380,None,0.000
050,101.976,2,0.0063,0.0005,0.01,359.88,100,0.0063,928.3203,None,0.000
050,102.004,2,0.0071,0.0005,0.01,359.84,100,0.0071,2122.4310,None,0.000
050,102.032,2,0.0074,0.0006,0.01,359.80,98,0.0074,1095.4130,None,0.000
050,102.060,2,0.0077,0.0006,0.02,359.76,98,0.0077,158.2333,None,0.000
050,102.088,2,0.0080,0.0007,0.02,359.72,97,0.0080,1305.2650,None,0.000
050,102.115,2,0.0080,0.0007,0.02,359.69,97,0.0080,1215.8860,None,0.000
050,102.143,2,0.0077,0.0007,0.03,359.65,97,0.0077,505.5589,None,0.000
050,102.171,2,0.0075,0.0007,0.03,359.63,96,0.0076,1303.4430,None,0.000
050,102.199,2,0.0075,0.0007,0.03,359.60,96,0.0075,113.3928,None,0.000
050,102.227,2,0.0076,0.0007,0.03,359.57,96,0.0076,643.6967,None,0.000
050,102.255,2,0.0078,0.0007,0.04,359.55,95,0.0078,652.2507,None,0.000
050,102.283,2,0.0082,0.0007,0.04,359.52,95,0.0082,696.7213,None,0.000
050,102.310,2,0.0085,0.0007,0.04,359.50,95,0.0086,730.7057,None,0.000
050,102.338,2,0.0089,0.0007,0.04,359.47,95,0.0090,622.1483,None,0.000
050,102.366,2,0.0093,0.0007,0.04,359.44,94,0.0093,455.7717,None,0.000
050,102.394,2,0.0096,0.0007,0.05,359.41,94,0.0097,277.2901,None,0.000
050,102.422,2,0.0100,0.0007,0.05,359.38,94,0.0100,1099.5990,None,0.000
050,102.449,2,0.0103,0.0007,0.05,359.35,94,0.0103,617.1776,None,0.000
050,102.477,2,0.0104,0.0007,0.05,359.33,93,0.0104,447.8931,None,0.000
050,102.505,2,0.0105,0.0007,0.05,359.30,93,0.0105,509.0239,None,0.000
050,102.533,2,0.0108,0.0006,0.05,359.27,93,0.0108,322.6340,None,0.000
050,102.561,2,0.0108,0.0006,0.05,359.25,92,0.0108,1116.1070,None,0.000
050,102.589,2,0.0110,0.0005,0.05,359.22,92,0.0111,1013.5560,None,0.000
050,102.617,2,0.0110,0.0004,0.05,359.20,92,0.0110,580.3458,None,0.000
050,102.645,2,0.0112,0.0004,0.05,359.17,92,0.0112,236.6724,None,0.000
050,102.672,2,0.0114,0.0003,0.05,359.15,91,0.0114,48.7701,None,0.000
050,102.700,2,0.0115,0.0003,0.05,359.13,91,0.0115,126.3681,None,0.000
050,102.728,2,0.0119,0.0003,0.05,359.10,91,0.0119,190.9009,None,0.000
050,102.756,2,0.0122,0.0002,0.05,359.08,91,0.0122,253.5252,None,0.000
050,102.784,2,0.0124,0.0002,0.05,359.05,91,0.0124,555.5289,None,0.000
050,102.811,2,0.0125,0.0001,0.04,359.03,90,0.0125,730.0115,None,0.000
050,102.839,2,0.0126,0.0001,0.04,359.01,90,0.0126,341.7741,None,0.000
050,102.867,2,0.0125,0.0001,0.04,358.99,90,0.0125,238.3788,None,0.000
050,102.895,2,0.0125,0.0001,0.04,358.97,90,0.0125,515.8282,None,0.000
050,102.923,2,0.0123,0.0001,0.04,358.95,90,0.0123,39.9009,None,0.000
050,102.951,2,0.0122,0.0001,0.04,358.94,89,0.0122,514.6083,None,0.000
050,102.979,2,0.0120,0.0001,0.03,358.92,89,0.0120,392.1778,None,0.000
050,103.006,2,0.0116,0.0001,0.03,358.91,89,0.0116,303.6975,None,0.000
050,103.034,2,0.0112,0.0002,0.03,358.91,89,0.0112,683.7880,None,0.000
050,103.062,2,0.0108,0.0002,0.03,358.90,89,0.0108,130.6123,None,0.000
050,103.090,2,0.0104,0.0002,0.03,358.90,89,0.0104,110.2002,None,0.000
050,103.118,2,0.0100,0.0002,0.03,358.90,89,0.0100,27.7420,None,0.000
050,103.146,2,0.0097,0.0002,0.03,358.91,89,0.0097,118.5365,None,0.000
050,103.174,2,0.0095,0.0003,0.03,358.92,89,0.0095,159.2167,None,0.000
050,103.202,2,0.0094,0.0003,0.03,358.92,89,0.0094,491.3566,None,0.000
050,103.229,2,0.0093,0.0003,0.03,358.93,89,0.0093,359.5440,None,0.000
050,103.257,2,0.0093,0.0003,0.03,358.93,89,0.0093,190.5621,None,0.000
050,103.285,2,0.0093,0.0003,0.03,358.94,89,0.0093,43.6594,None,0.000
050,103.313,2,0.0092,0.0003,0.03,358.95,89,0.0092,55.8136,None,0.000
050,103.334,2,0.0094,0.0003,0.03,358.95,89,0.0094,30.1267,None,0.000
050,103.361,2,0.0094,0.0003,0.03,358.95,90,0.0094,61.4354,None,0.000
050,103.382,2,0.0095,0.0004,0.03,358.96,90,0.0095,234.5341,None,0.000
050,103.411,2,0.0096,0.0004,0.03,358.96,90,0.0096,182.1172,None,0.000
050,103.438,2,0.0097,0.0004,0.03,358.96,90,0.0097,69.5400,None,0.000
050,103.466,2,0.0097,0.0004,0.03,358.96,90,0.0097,12.7734,None,0.000
050,103.494,2,0.0095,0.0004,0.03,358.96,90,0.0095,24.2690,None,0.000
050,103.522,2,0.0094,0.0004,0.03,358.97,90,0.0094,224.2678,None,0.000
050,103.550,2,0.0091,0.0004,0.03,358.97,90,0.0091,426.1631,None,0.000
050,103.577,2,0.0090,0.0004,0.03,358.98,90,0.0090,390.9823,None,0.000
050,103.605,2,0.0089,0.0004,0.04,358.98,90,0.0089,53.4421,None,0.000
050,103.633,2,0.0087,0.0004,0.04,358.99,90,0.0087,337.0985,None,0.000
050,103.661,2,0.0084,0.0004,0.04,359.00,90,0.0084,360.3910,None,0.000
050,103.682,2,0.0084,0.0004,0.04,359.00,90,0.0084,115.7596,None,0.000
050,103.713,2,0.0082,0.0004,0.04,359.01,90,0.0082,109.9280,None,0.000
050,103.745,2,0.0075,0.0005,0.04,359.03,90,0.0075,334.9929,None,0.000
050,103.772,2,0.0071,0.0005,0.04,359.04,90,0.0071,749.2654,None,0.000
050,103.800,2,0.0068,0.0005,0.04,359.05,91,0.0068,762.1545,None,0.000
050,103.828,2,0.0064,0.0005,0.04,359.07,91,0.0064,199.5525,None,0.000
050,103.856,2,0.0060,0.0005,0.04,359.09,91,0.0061,23.7119,None,0.000
050,103.884,2,0.0057,0.0006,0.04,359.11,91,0.0057,243.8423,None,0.000
050,103.911,2,0.0053,0.0006,0.04,359.13,91,0.0054,244.4958,None,0.000
050,103.939,2,0.0050,0.0006,0.04,359.15,92,0.0050,10.8201,None,0.000
050,103.967,2,0.0048,0.0006,0.04,359.17,92,0.0048,240.3781,None,0.000
050,103.995,2,0.0047,0.0006,0.05,359.20,92,0.0047,243.0981,None,0.000
050,104.023,2,0.0047,0.0007,0.05,359.22,92,0.0048,111.8951,None,0.000
050,104.051,2,0.0047,0.0007,0.05,359.23,92,0.0048,139.8443,None,0.000
050,104.078,2,0.0047,0.0007,0.05,359.25,93,0.0048,284.6831,None,0.000
050,104.106,2,0.0048,0.0007,0.05,359.27,93,0.0048,29.0596,None,0.000
050,104.134,2,0.0047,0.0008,0.05,359.28,93,0.0048,250.0300,None,0.000
050,104.162,2,0.0048,0.0008,0.05,359.30,93,0.0048,248.7562,None,0.000
050,104.190,2,0.0047,0.0008,0.06,359.31,93,0.0048,277.4388,None,0.000
050,104.218,2,0.0048,0.0009,0.06,359.32,93,0.0049,326.7902,None,0.000
050,104.245,2,0.0048,0.0009,0.06,359.33,93,0.0049,190.2921,None,0.000
050,104.274,2,0.0048,0.0009,0.06,359.34,93,0.0049,135.0141,None,0.000
