Participant_ID,Timestamp,Trial,Adj_Sway_X,Adj_Sway_Z,Tilt_X,Tilt_Z,Stability_Score,Sway_Radius,Sway_Jerk,Stroop_Event,Stroop_RT
040,13.069,1,-0.0005,0.0000,0.00,0.00,100,0.0005,0.0000,None,0.000
040,13.097,1,-0.0012,-0.0002,0.00,0.01,100,0.0012,470.8635,None,0.000
040,13.125,1,-0.0015,-0.0003,0.00,0.02,100,0.0015,3615.0010,None,0.000
040,13.152,1,-0.0012,-0.0005,0.00,0.03,100,0.0013,5318.6590,None,0.000
040,13.180,1,-0.0010,-0.0005,359.99,0.03,100,0.0011,2131.0490,None,0.000
040,13.208,1,-0.0003,-0.0004,359.99,0.03,100,0.0005,175.6915,None,0.000
040,13.236,1,-0.0003,-0.0004,359.99,0.03,100,0.0005,1670.4070,None,0.000
040,13.264,1,-0.0001,-0.0003,359.99,0.03,100,0.0003,3367.2780,None,0.000
040,13.292,1,-0.0003,-0.0003,359.99,0.03,100,0.0004,564.2535,None,0.000
040,13.320,1,-0.0004,-0.0002,359.99,0.03,100,0.0004,227.1563,None,0.000
040,13.348,1,-0.0001,-0.0001,359.99,0.03,100,0.0001,881.4199,None,0.000
040,13.375,1,0.0002,0.0002,359.99,0.03,100,0.0003,4667.0250,None,0.000
040,13.403,1,-0.0006,0.0005,359.99,0.03,100,0.0007,7126.8180,None,0.000
040,13.431,1,-0.0016,0.0007,-0.01,0.04,100,0.0018,2730.1880,None,0.000
040,13.459,1,-0.0019,0.0010,0.00,0.05,100,0.0022,10469.7100,None,0.000
040,13.487,1,-0.0023,0.0013,0.01,0.06,100,0.0026,4683.5020,None,0.000
040,13.515,1,-0.0028,0.0016,0.02,0.07,100,0.0032,3317.9180,None,0.000
040,13.542,1,-0.0032,0.0019,0.03,0.09,100,0.0037,5092.4730,None,0.000
040,13.570,1,-0.0022,0.0020,0.04,0.10,100,0.0030,5457.8790,None,0.000
040,13.598,1,-0.0014,0.0021,0.05,0.10,100,0.0025,2374.6630,None,0.000
040,13.626,1,-0.0017,0.0022,0.06,0.11,100,0.0028,2837.4640,None,0.000
040,13.654,1,-0.0014,0.0024,0.07,0.11,100,0.0028,3212.2460,None,0.000
040,13.681,1,-0.0015,0.0026,0.08,0.11,100,0.0030,836.7043,None,0.000
040,13.710,1,-0.0029,0.0028,0.09,0.12,100,0.0040,934.4766,None,0.000
040,13.737,1,-0.0012,0.0029,0.10,0.13,98,0.0031,2125.1900,None,0.000
040,13.765,1,-0.0006,0.0030,0.11,0.12,98,0.0030,2030.3180,None,0.000
040,13.793,1,-0.0007,0.0030,0.12,0.12,98,0.0031,417.9029,None,0.000
040,13.821,1,-0.0005,0.0030,0.13,0.12,98,0.0030,715.6936,None,0.000
040,13.848,1,-0.0005,0.0030,0.14,0.11,98,0.0030,69.2472,None,0.000
040,13.876,1,-0.0007,0.0030,0.15,0.11,98,0.0030,734.1722,None,0.000
040,13.905,1,-0.0011,0.0030,0.16,0.11,98,0.0032,246.6166,None,0.000
040,13.933,1,-0.0016,0.0029,0.17,0.11,98,0.0033,749.3817,None,0.000
040,13.960,1,-0.0015,0.0029,0.18,0.11,98,0.0033,1284.1610,None,0.000
040,13.988,1,-0.0015,0.0028,0.18,0.12,98,0.0032,1204.6840,None,0.000
040,14.015,1,-0.0009,0.0027,0.19,0.12,98,0.0029,96.4860,None,0.000
040,14.044,1,0.0004,0.0026,0.20,0.11,98,0.0027,690.4083,None,0.000
040,14.071,1,-0.0002,0.0025,0.20,0.10,98,0.0025,349.6894,None,0.000
040,14.100,1,-0.0014,0.0024,0.20,0.10,98,0.0028,354.7570,None,0.000
040,14.127,1,-0.0023,0.0022,0.20,0.11,98,0.0032,339.3724,None,0.000
040,14.155,1,-0.0029,0.0021,0.21,0.12,98,0.0036,1275.3710,None,0.000
040,14.183,1,-0.0037,0.0020,0.21,0.14,98,0.0042,2936.3430,None,0.000
040,14.211,1,-0.0042,0.0019,0.21,0.16,97,0.0046,1057.0680,None,0.000
040,14.238,1,-0.0038,0.0017,0.20,0.17,97,0.0042,559.4072,None,0.000
040,14.266,1,-0.0032,0.0016,0.20,0.18,97,0.0036,77.3709,None,0.000
040,14.295,1,-0.0029,0.0015,0.20,0.19,97,0.0033,2929.7890,None,0.000
040,14.322,1,-0.0023,0.0014,0.20,0.20,97,0.0027,2794.2010,None,0.000
040,14.350,1,-0.0019,0.0013,0.19,0.20,97,0.0023,1087.7430,None,0.000
040,14.379,1,-0.0020,0.0012,0.19,0.20,97,0.0024,2626.4230,None,0.000
040,14.406,1,-0.0019,0.0012,0.19,0.20,97,0.0022,758.7780,None,0.000
040,14.433,1,-0.0016,0.0011,0.18,0.20,97,0.0020,590.4662,None,0.000
040,14.461,1,-0.0015,0.0011,0.18,0.20,97,0.0019,342.4481,None,0.000
040,14.491,1,-0.0016,0.0010,0.17,0.19,97,0.0019,1165.6550,None,0.000
040,14.517,1,-0.0016,0.0009,0.17,0.19,97,0.0019,219.8224,None,0.000
040,14.545,1,-0.0016,0.0009,0.17,0.19,97,0.0018,472.2698,None,0.000
040,14.572,1,-0.0014,0.0008,0.16,0.19,98,0.0017,93.6666,None,0.000
040,14.600,1,-0.0014,0.0008,0.16,0.19,98,0.0016,1334.6290,None,0.000
040,14.621,1,-0.0013,0.0008,0.15,0.18,98,0.0015,2012.3430,None,0.000
040,14.646,1,-0.0010,0.0007,0.15,0.18,98,0.0013,444.0818,None,0.000
040,14.672,1,-0.0004,0.0007,0.15,0.17,98,0.0008,433.9773,None,0.000
040,14.699,1,0.0001,0.0006,0.14,0.16,98,0.0006,368.0626,None,0.000
040,14.727,1,0.0004,0.0005,0.14,0.15,98,0.0006,508.1634,None,0.000
040,14.754,1,0.0008,0.0005,0.13,0.14,98,0.0010,638.6156,None,0.000
040,14.782,1,0.0007,0.0004,0.13,0.12,98,0.0008,1356.6970,None,0.000
040,14.809,1,0.0006,0.0003,0.12,0.11,98,0.0006,115.7013,None,0.000
040,14.837,1,0.0004,0.0003,0.12,0.10,100,0.0005,1512.4970,None,0.000
040,14.865,1,0.0005,0.0003,0.11,0.09,100,0.0006,1381.9290,None,0.000
040,14.893,1,0.0007,0.0002,0.11,0.08,100,0.0008,209.1878,None,0.000
040,14.921,1,0.0014,0.0002,0.10,0.07,100,0.0014,248.2616,None,0.000
040,14.949,1,0.0018,0.0002,0.10,0.05,100,0.0018,86.6806,None,0.000
040,14.976,1,0.0017,0.0002,0.09,0.03,100,0.0017,227.6211,None,0.000
040,15.004,1,0.0017,0.0002,0.09,0.02,100,0.0017,92.2965,None,0.000
040,15.033,1,0.0016,0.0002,0.09,0.01,100,0.0016,228.4489,None,0.000
040,15.061,1,0.0012,0.0002,0.08,0.00,100,0.0012,108.5061,None,0.000
040,15.088,1,0.0007,0.0002,0.08,359.99,100,0.0008,1492.5920,None,0.000
040,15.116,1,0.0002,0.0002,0.08,359.99,100,0.0003,1985.0050,None,0.000
040,15.144,1,0.0001,0.0002,0.07,359.99,100,0.0003,70.1028,None,0.000
040,15.172,1,0.0000,0.0003,0.07,359.99,100,0.0003,1342.7550,None,0.000
040,15.199,1,0.0000,0.0003,0.07,359.99,100,0.0003,991.1229,None,0.000
040,15.228,1,-0.0001,0.0003,0.07,359.99,100,0.0004,182.7948,None,0.000
040,15.255,1,-0.0003,0.0004,0.06,0.00,100,0.0004,935.5038,None,0.000
040,15.283,1,-0.0004,0.0004,0.06,0.00,100,0.0006,254.2741,None,0.000
040,15.311,1,-0.0005,0.0004,0.06,0.00,100,0.0007,627.4092,None,0.000
040,15.338,1,-0.0010,0.0004,0.06,0.01,100,0.0011,458.3465,None,0.000
040,15.366,1,-0.0015,0.0004,0.06,0.02,100,0.0015,394.2744,None,0.000
040,15.394,1,-0.0015,0.0005,0.06,0.03,100,0.0016,502.5178,None,0.000
040,15.422,1,-0.0017,0.0005,0.06,0.04,100,0.0018,430.4806,None,0.000
040,15.450,1,-0.0021,0.0005,0.06,0.05,100,0.0021,812.6559,None,0.000
040,15.478,1,-0.0025,0.0005,0.06,0.06,100,0.0026,226.8551,None,0.000
040,15.506,1,-0.0026,0.0005,0.06,0.07,100,0.0027,145.9697,None,0.000
040,15.533,1,-0.0027,0.0005,0.06,0.09,100,0.0027,237.4907,None,0.000
040,15.561,1,-0.0027,0.0005,0.06,0.10,100,0.0027,405.3464,None,0.000
040,15.589,1,-0.0023,0.0005,0.06,0.11,100,0.0023,62.5293,None,0.000
040,15.617,1,-0.0019,0.0005,0.06,0.12,100,0.0020,406.2788,None,0.000
040,15.645,1,-0.0021,0.0004,0.06,0.12,100,0.0021,704.4086,None,0.000
040,15.673,1,-0.0019,0.0004,0.06,0.13,100,0.0019,788.6570,None,0.000
040,15.707,1,-0.0013,0.0004,0.06,0.13,100,0.0014,457.3413,None,0.000
040,15.732,1,-0.0010,0.0004,0.05,0.13,100,0.0011,1577.0840,None,0.000
040,15.756,1,-0.0007,0.0003,0.05,0.13,100,0.0008,782.8864,None,0.000
040,15.784,1,-0.0003,0.0003,0.05,0.12,100,0.0004,246.8720,None,0.000
040,15.805,1,-0.0001,0.0003,0.05,0.12,100,0.0003,230.2629,None,0.000
040,15.829,1,0.0006,0.0003,0.05,0.11,100,0.0007,192.5214,None,0.000
040,15.854,1,0.0012,0.0002,0.05,0.09,100,0.0012,324.2586,None,0.000
040,15.875,1,0.0011,0.0002,0.05,0.08,100,0.0012,51.8233,None,0.000
040,15.898,1,0.0019,0.0002,0.05,0.07,100,0.0019,207.2464,None,0.000
040,15.924,1,0.0023,0.0001,0.04,0.05,100,0.0023,886.4305,None,0.000
040,15.953,1,0.0027,0.0001,0.04,0.03,100,0.0027,664.5521,None,0.000
040,15.980,1,0.0027,0.0000,0.04,0.01,100,0.0027,420.4307,None,0.000
040,16.008,1,0.0026,-0.0001,0.04,359.99,100,0.0026,676.9479,None,0.000
040,16.035,1,0.0029,-0.0001,0.04,359.97,100,0.0029,243.7973,None,0.000
040,16.063,1,0.0026,-0.0001,0.03,359.96,100,0.0026,491.5740,None,0.000
040,16.090,1,0.0022,-0.0001,0.03,359.94,100,0.0022,726.3531,None,0.000
040,16.118,1,0.0020,-0.0002,0.03,359.93,100,0.0020,509.4553,None,0.000
040,16.146,1,0.0020,-0.0002,0.03,359.92,100,0.0020,357.3628,None,0.000
040,16.174,1,0.0018,-0.0003,0.02,359.92,100,0.0019,846.1904,None,0.000
040,16.202,1,0.0020,-0.0003,0.02,359.91,100,0.0021,261.5323,None,0.000
040,16.229,1,0.0022,-0.0004,0.02,359.90,100,0.0023,54.6299,None,0.000
040,16.257,1,0.0023,-0.0004,0.01,359.89,100,0.0023,381.5270,None,0.000
040,16.285,1,0.0021,-0.0004,0.01,359.88,100,0.0022,425.2234,None,0.000
040,16.313,1,0.0019,-0.0005,0.01,359.88,100,0.0020,274.5440,None,0.000
040,16.341,1,0.0017,-0.0005,0.00,359.87,100,0.0018,642.4644,None,0.000
040,16.369,1,0.0003,-0.0006,0.00,359.88,100,0.0007,1242.2850,None,0.000
040,16.396,1,-0.0001,-0.0007,0.00,359.88,100,0.0007,743.2885,None,0.000
040,16.425,1,-0.0002,-0.0008,359.99,359.89,100,0.0008,1535.0000,None,0.000
040,16.452,1,-0.0005,-0.0009,359.99,359.90,100,0.0010,1283.4870,None,0.000
040,16.480,1,-0.0006,-0.0009,359.98,359.91,100,0.0011,281.6131,None,0.000
040,16.508,1,-0.0004,-0.0010,359.98,359.92,100,0.0011,264.3779,None,0.000
040,16.536,1,-0.0001,-0.0010,359.97,359.93,100,0.0010,45.1826,None,0.000
040,16.564,1,-0.0001,-0.0011,359.97,359.93,100,0.0011,328.6241,None,0.000
040,16.585,1,-0.0003,-0.0011,359.96,359.94,100,0.0012,481.5351,None,0.000
040,16.608,1,-0.0009,-0.0012,359.96,359.95,100,0.0015,686.1990,None,0.000
040,16.633,1,-0.0011,-0.0012,359.96,359.96,100,0.0016,261.0711,None,0.000
040,16.661,1,-0.0009,-0.0012,359.95,359.96,100,0.0015,1248.8860,None,0.000
040,16.689,1,-0.0007,-0.0013,359.95,359.97,100,0.0014,1574.6370,None,0.000
040,16.717,1,-0.0004,-0.0012,359.94,359.98,100,0.0013,747.8566,None,0.000
040,16.745,1,-0.0003,-0.0012,359.94,359.98,100,0.0013,332.8564,None,0.000
040,16.772,1,-0.0002,-0.0013,359.93,359.98,100,0.0013,814.2194,None,0.000
040,16.800,1,-0.0003,-0.0013,359.93,359.99,100,0.0013,21.4407,None,0.000
040,16.821,1,-0.0003,-0.0013,359.93,359.99,100,0.0013,210.0391,None,0.000
040,16.848,1,-0.0003,-0.0013,359.92,359.99,100,0.0013,150.8990,None,0.000
040,16.870,1,-0.0002,-0.0013,359.92,359.99,100,0.0013,506.0437,None,0.000
040,16.898,1,0.0000,-0.0013,359.92,0.00,100,0.0014,377.9706,None,0.000
040,16.926,1,0.0002,-0.0014,359.91,-0.01,100,0.0014,412.9323,None,0.000
040,16.954,1,0.0007,-0.0014,359.91,359.99,100,0.0015,844.7661,None,0.000
040,16.981,1,0.0011,-0.0015,359.91,359.98,100,0.0018,366.9020,None,0.000
040,17.009,1,0.0016,-0.0015,359.90,359.98,100,0.0022,1098.8890,None,0.000
040,17.037,1,0.0023,-0.0015,359.90,359.96,100,0.0027,23.4220,None,0.000
040,17.065,1,0.0026,-0.0016,359.90,359.95,100,0.0030,769.3237,None,0.000
040,17.093,1,0.0023,-0.0017,359.89,359.94,100,0.0028,112.7466,None,0.000
040,17.121,1,0.0023,-0.0017,359.89,359.92,100,0.0028,810.5798,None,0.000
040,17.148,1,0.0024,-0.0017,359.89,359.91,100,0.0029,327.3214,None,0.000
040,17.176,1,0.0025,-0.0018,359.88,359.90,100,0.0031,771.7039,None,0.000
040,17.204,1,0.0027,-0.0018,359.88,359.89,98,0.0033,486.0417,None,0.000
040,17.232,1,0.0032,-0.0018,359.87,359.88,98,0.0037,416.5336,None,0.000
040,17.260,1,0.0034,-0.0018,359.87,359.86,98,0.0038,360.6640,None,0.000
040,17.288,1,0.0033,-0.0019,359.87,359.85,98,0.0038,634.9177,None,0.000
040,17.320,1,0.0030,-0.0020,359.86,359.83,98,0.0036,1095.5650,None,0.000
040,17.345,1,0.0027,-0.0020,359.86,359.83,98,0.0034,459.6860,None,0.000
040,17.371,1,0.0023,-0.0021,359.85,359.82,98,0.0031,1777.1900,None,0.000
040,17.399,1,0.0020,-0.0022,359.85,359.82,98,0.0030,883.7485,None,0.000
040,17.427,1,0.0018,-0.0023,359.84,359.82,98,0.0029,752.8293,None,0.000
040,17.455,1,0.0014,-0.0024,359.84,359.82,98,0.0027,1277.1900,None,0.000
040,17.483,1,0.0012,-0.0024,359.83,359.82,98,0.0027,195.9540,None,0.000
040,17.511,1,0.0005,-0.0026,359.83,359.83,98,0.0026,833.4473,None,0.000
040,17.538,1,0.0000,-0.0027,359.82,359.84,98,0.0027,455.1840,None,0.000
040,17.566,1,-0.0005,-0.0027,359.82,359.85,98,0.0028,194.3260,None,0.000
040,17.594,1,-0.0010,-0.0028,359.81,359.87,98,0.0030,950.7351,None,0.000
040,17.622,1,-0.0014,-0.0030,359.80,359.89,98,0.0033,212.8610,None,0.000
040,17.650,1,-0.0015,-0.0031,359.80,359.90,98,0.0035,848.4668,None,0.000
040,17.678,1,-0.0020,-0.0032,359.79,359.92,98,0.0038,171.4540,None,0.000
040,17.705,1,-0.0026,-0.0033,359.78,359.94,98,0.0042,248.0990,None,0.000
040,17.734,1,-0.0031,-0.0034,359.78,359.97,98,0.0046,598.6814,None,0.000
040,17.761,1,-0.0036,-0.0035,359.77,359.99,98,0.0050,1062.3810,None,0.000
040,17.789,1,-0.0041,-0.0036,359.76,0.02,98,0.0055,760.0790,None,0.000
040,17.817,1,-0.0043,-0.0037,359.75,0.05,97,0.0056,295.5188,None,0.000
040,17.845,1,-0.0040,-0.0037,359.74,0.07,97,0.0054,1220.0020,None,0.000
040,17.873,1,-0.0033,-0.0037,359.74,0.09,97,0.0050,844.6862,None,0.000
040,17.901,1,-0.0034,-0.0038,359.73,0.11,97,0.0051,324.5824,None,0.000
040,17.928,1,-0.0033,-0.0038,359.72,0.13,97,0.0050,256.0993,None,0.000
040,17.956,1,-0.0027,-0.0039,359.71,0.14,97,0.0047,1272.5040,None,0.000
040,17.989,1,-0.0023,-0.0040,359.71,0.15,97,0.0046,1442.7680,None,0.000
040,18.012,1,-0.0020,-0.0040,359.70,0.15,97,0.0045,8.5290,None,0.000
040,18.039,1,-0.0016,-0.0040,359.69,0.15,97,0.0043,1697.7830,None,0.000
040,18.067,1,-0.0010,-0.0040,359.69,0.15,97,0.0041,911.2801,None,0.000
040,18.095,1,-0.0004,-0.0040,359.68,0.14,97,0.0040,677.9543,None,0.000
040,18.123,1,0.0000,-0.0040,359.68,0.14,97,0.0040,834.0672,None,0.000
040,18.151,1,-0.0001,-0.0040,359.67,0.13,96,0.0040,391.1037,None,0.000
040,18.179,1,0.0001,-0.0040,359.67,0.12,96,0.0040,446.0114,None,0.000
040,18.207,1,0.0005,-0.0040,359.66,0.11,96,0.0040,402.2309,None,0.000
040,18.235,1,0.0008,-0.0040,359.66,0.10,96,0.0041,447.9096,None,0.000
040,18.263,1,0.0009,-0.0040,359.65,0.08,96,0.0041,224.1219,None,0.000
040,18.290,1,0.0008,-0.0039,359.65,0.07,96,0.0040,240.5166,None,0.000
040,18.318,1,0.0008,-0.0038,359.65,0.06,96,0.0039,168.7534,None,0.000
040,18.346,1,0.0007,-0.0037,359.64,0.05,96,0.0038,571.2579,None,0.000
040,18.380,1,0.0007,-0.0036,359.64,0.04,96,0.0037,574.7072,None,0.000
040,18.407,1,0.0005,-0.0035,359.64,0.04,96,0.0035,66.9599,None,0.000
040,18.431,1,0.0005,-0.0034,359.64,0.03,96,0.0034,662.3912,None,0.000
040,18.458,1,0.0004,-0.0033,359.64,0.03,96,0.0033,316.5458,None,0.000
040,18.492,1,0.0002,-0.0031,359.64,0.02,96,0.0031,495.8054,None,0.000
040,18.517,1,-0.0002,-0.0030,359.65,0.02,96,0.0030,127.0198,None,0.000
040,18.541,1,-0.0004,-0.0029,359.65,0.02,96,0.0029,1317.5430,None,0.000
040,18.569,1,-0.0002,-0.0027,359.65,0.02,97,0.0027,1047.4430,None,0.000
040,18.597,1,-0.0001,-0.0025,359.66,0.02,97,0.0026,286.1573,None,0.000
040,18.625,1,-0.0002,-0.0024,359.66,0.02,97,0.0024,1847.6370,None,0.000
040,18.652,1,-0.0002,-0.0021,359.67,0.02,97,0.0021,1848.7760,None,0.000
040,18.680,1,-0.0001,-0.0019,359.67,0.02,97,0.0019,1090.3130,None,0.000
040,18.708,1,0.0002,-0.0016,359.68,0.02,97,0.0017,825.2336,None,0.000
040,18.743,1,0.0006,-0.0014,359.69,0.01,97,0.0015,566.3127,None,0.000
040,18.768,1,0.0012,-0.0011,359.70,0.01,97,0.0016,1611.1890,None,0.000
040,18.792,1,0.0011,-0.0009,359.71,0.00,97,0.0014,743.2339,None,0.000
040,18.819,1,0.0012,-0.0007,359.72,359.99,97,0.0013,171.6612,None,0.000
040,18.847,1,0.0011,-0.0005,359.74,359.98,97,0.0012,149.6425,None,0.000
040,18.875,1,0.0007,-0.0003,359.75,359.98,97,0.0007,348.9364,None,0.000
040,18.903,1,0.0005,-0.0001,359.76,359.98,98,0.0005,64.7923,None,0.000
040,18.931,1,0.0005,0.0000,359.78,359.98,98,0.0005,657.6995,None,0.000
040,18.958,1,0.0004,0.0001,359.79,359.97,98,0.0004,220.9223,None,0.000
040,18.986,1,0.0005,0.0002,359.80,359.97,98,0.0005,169.8545,None,0.000
040,19.014,1,-0.0004,0.0003,359.81,359.98,98,0.0005,393.7159,None,0.000
040,19.042,1,-0.0011,0.0003,359.83,359.98,98,0.0012,822.1898,None,0.000
040,19.070,1,-0.0017,0.0004,359.84,0.00,98,0.0017,910.6662,None,0.000
040,19.098,1,-0.0023,0.0005,359.85,0.01,100,0.0024,434.4054,None,0.000
040,19.125,1,-0.0024,0.0005,359.86,0.03,100,0.0025,80.5050,None,0.000
040,19.153,1,-0.0022,0.0006,359.87,0.04,100,0.0023,156.0683,None,0.000
040,19.181,1,-0.0017,0.0007,359.88,0.05,100,0.0018,766.9229,None,0.000
040,19.209,1,-0.0011,0.0007,359.89,0.06,100,0.0013,442.4113,None,0.000
040,19.237,1,-0.0005,0.0008,359.90,0.06,100,0.0009,349.4875,None,0.000
040,19.265,1,0.0002,0.0008,359.91,0.05,100,0.0009,896.3231,None,0.000
040,19.292,1,0.0005,0.0009,359.92,0.05,100,0.0010,640.9946,None,0.000
040,19.320,1,0.0004,0.0009,359.93,0.04,100,0.0010,117.8888,None,0.000
040,19.349,1,0.0005,0.0009,359.94,0.03,100,0.0011,736.2578,None,0.000
040,19.377,1,0.0008,0.0010,359.95,0.03,100,0.0012,555.8672,None,0.000
040,19.404,1,0.0011,0.0010,359.96,0.02,100,0.0015,366.8350,None,0.000
040,19.432,1,0.0015,0.0010,359.97,0.01,100,0.0018,329.3878,None,0.000
040,19.460,1,0.0016,0.0010,359.98,0.00,100,0.0019,390.0495,None,0.000
040,19.488,1,0.0014,0.0010,359.98,359.99,100,0.0017,444.2864,None,0.000
040,19.516,1,0.0011,0.0010,359.99,359.98,100,0.0015,300.2299,None,0.000
040,19.543,1,0.0006,0.0010,0.00,359.98,100,0.0012,493.1005,None,0.000
040,19.571,1,-0.0003,0.0010,0.00,359.98,100,0.0010,84.0926,None,0.000
040,19.599,1,-0.0009,0.0010,0.01,359.98,100,0.0013,92.5787,None,0.000
040,19.627,1,-0.0013,0.0010,0.01,359.99,100,0.0016,209.1111,None,0.000
040,19.655,1,-0.0016,0.0009,0.02,0.00,100,0.0019,559.7640,None,0.000
040,19.683,1,-0.0019,0.0009,0.02,0.02,100,0.0021,497.8203,None,0.000
040,19.706,1,-0.0017,0.0009,0.03,0.03,100,0.0019,99.3229,None,0.000
040,19.732,1,-0.0018,0.0008,0.03,0.04,100,0.0020,176.1027,None,0.000
040,19.756,1,-0.0022,0.0008,0.03,0.05,100,0.0024,350.1830,None,0.000
040,19.780,1,-0.0026,0.0008,0.03,0.06,100,0.0027,583.5372,None,0.000
040,19.808,1,-0.0029,0.0007,0.04,0.07,100,0.0030,116.5405,None,0.000
040,19.836,1,-0.0031,0.0007,0.04,0.09,100,0.0032,280.2759,None,0.000
040,19.863,1,-0.0032,0.0006,0.04,0.11,100,0.0033,698.9500,None,0.000
040,19.891,1,-0.0033,0.0006,0.04,0.12,100,0.0033,585.9871,None,0.000
040,19.919,1,-0.0030,0.0005,0.04,0.14,100,0.0031,264.1201,None,0.000
040,19.947,1,-0.0028,0.0005,0.04,0.15,100,0.0029,184.7391,None,0.000
040,19.975,1,-0.0029,0.0005,0.04,0.16,100,0.0029,980.4063,None,0.000
040,20.003,1,-0.0029,0.0005,0.04,0.17,98,0.0030,780.1512,None,0.000
040,20.031,1,-0.0030,0.0005,0.04,0.18,98,0.0030,423.3228,None,0.000
040,20.058,1,-0.0030,0.0005,0.04,0.18,98,0.0030,159.3598,None,0.000
040,20.087,1,-0.0029,0.0004,0.04,0.19,98,0.0029,46.6355,None,0.000
040,20.114,1,-0.0026,0.0004,0.04,0.20,98,0.0027,350.7150,None,0.000
040,20.142,1,-0.0020,0.0004,0.04,0.20,98,0.0020,159.6326,None,0.000
040,20.170,1,-0.0014,0.0003,0.04,0.20,98,0.0014,314.4215,None,0.000
040,20.198,1,-0.0008,0.0003,0.04,0.19,98,0.0009,232.1646,None,0.000
040,20.226,1,-0.0002,0.0003,0.04,0.18,98,0.0004,628.0166,None,0.000
040,20.253,1,0.0003,0.0003,0.04,0.17,98,0.0005,1024.9760,None,0.000
040,20.281,1,0.0009,0.0003,0.04,0.15,100,0.0009,54.3220,None,0.000
040,20.309,1,0.0014,0.0003,0.04,0.13,100,0.0014,854.2708,None,0.000
040,20.337,1,0.0019,0.0003,0.04,0.11,100,0.0020,360.5401,None,0.000
040,20.365,1,0.0025,0.0003,0.04,0.09,100,0.0025,389.6447,None,0.000
040,20.393,1,0.0028,0.0003,0.04,0.07,100,0.0028,91.1654,None,0.000
040,20.420,1,0.0030,0.0003,0.04,0.04,100,0.0030,234.1366,None,0.000
040,20.448,1,0.0033,0.0003,0.04,0.02,100,0.0033,191.1824,None,0.000
040,20.476,1,0.0031,0.0003,0.04,-0.01,100,0.0031,404.5945,None,0.000
040,20.504,1,0.0030,0.0003,0.04,359.97,100,0.0030,655.7407,None,0.000
040,20.532,1,0.0028,0.0002,0.04,359.96,100,0.0028,761.8013,None,0.000
040,20.560,1,0.0026,0.0002,0.04,359.94,100,0.0026,72.2254,None,0.000
040,20.594,1,0.0021,0.0001,0.04,359.93,100,0.0021,345.9032,None,0.000
040,20.616,1,0.0019,0.0001,0.03,359.92,100,0.0019,80.1134,None,0.000
040,20.643,1,0.0017,0.0000,0.03,359.91,100,0.0017,123.7689,None,0.000
040,20.671,1,0.0014,0.0000,0.03,359.91,100,0.0014,79.0743,None,0.000
040,20.699,1,0.0011,-0.0001,0.03,359.91,100,0.0011,575.9037,None,0.000
040,20.727,1,0.0004,-0.0001,0.03,359.91,100,0.0004,816.9214,None,0.000
040,20.747,1,0.0002,-0.0001,0.03,359.91,100,0.0002,112.7521,None,0.000
040,20.778,1,-0.0004,-0.0001,0.02,359.92,100,0.0004,766.6724,None,0.000
040,20.810,1,-0.0012,-0.0001,0.02,359.93,100,0.0012,468.1458,None,0.000
040,20.838,1,-0.0013,-0.0002,0.02,359.95,100,0.0013,167.4253,None,0.000
040,20.866,1,-0.0014,-0.0002,0.02,359.96,100,0.0014,153.4301,None,0.000
040,20.894,1,-0.0016,-0.0002,0.01,359.97,100,0.0016,96.6681,None,0.000
040,20.922,1,-0.0016,-0.0002,0.01,359.99,100,0.0016,46.8745,None,0.000
040,20.950,1,-0.0016,-0.0002,0.01,0.00,100,0.0017,61.4441,None,0.000
040,20.977,1,-0.0018,-0.0002,0.01,0.01,100,0.0018,69.0696,None,0.000
040,21.005,1,-0.0018,-0.0002,0.01,0.02,100,0.0018,30.3229,None,0.000
040,21.033,1,-0.0019,-0.0003,0.01,0.03,100,0.0019,272.3781,None,0.000
040,21.061,1,-0.0019,-0.0003,0.00,0.04,100,0.0019,259.1028,None,0.000
040,21.089,1,-0.0018,-0.0002,0.00,0.05,100,0.0018,506.9174,None,0.000
040,21.117,1,-0.0017,-0.0002,0.00,0.06,100,0.0017,917.8184,None,0.000
040,21.144,1,-0.0014,-0.0002,0.00,0.07,100,0.0014,230.8465,None,0.000
040,21.172,1,-0.0013,-0.0003,0.00,0.07,100,0.0013,434.3273,None,0.000
040,21.200,1,-0.0011,-0.0002,0.00,0.07,100,0.0011,340.2288,None,0.000
040,21.228,1,-0.0008,-0.0002,-0.01,0.08,100,0.0008,159.3228,None,0.000
040,21.256,1,-0.0004,-0.0002,359.99,0.07,100,0.0005,694.6576,None,0.000
040,21.283,1,-0.0002,-0.0002,359.99,0.07,100,0.0003,511.8361,None,0.000
040,21.312,1,-0.0001,-0.0002,359.99,0.07,100,0.0002,345.0393,None,0.000
040,21.339,1,-0.0001,-0.0001,359.99,0.06,100,0.0001,192.6604,None,0.000
040,21.367,1,0.0001,-0.0001,359.99,0.06,100,0.0001,190.0460,None,0.000
040,21.395,1,0.0000,0.0000,359.99,0.05,100,0.0000,253.5673,None,0.000
040,21.423,1,-0.0002,0.0000,359.99,0.05,100,0.0002,638.8408,None,0.000
040,21.451,1,-0.0002,0.0000,359.99,0.05,100,0.0002,1087.7530,None,0.000
040,21.478,1,-0.0001,0.0000,359.99,0.05,100,0.0001,151.8294,None,0.000
040,21.506,1,0.0001,0.0000,359.99,0.04,100,0.0002,934.1267,None,0.000
